ID,Gene Symbol
232953_PM_at,C20orf69 /// LOC100287060 /// LOC100287654 /// LOC100288169 /// LOC728323 /// PCMTD2
232954_PM_at,
232955_PM_at,FLJ41170
232956_PM_at,
232957_PM_x_at,
232958_PM_at,
232959_PM_at,
232960_PM_at,NUP62CL
232961_PM_at,SPATS2L
232962_PM_x_at,
232963_PM_at,
232964_PM_at,SPDYE1
232965_PM_at,LOC400684
232966_PM_at,LPIN3
232967_PM_at,XPA
232968_PM_at,FANK1
232969_PM_at,CARD8
232970_PM_at,
232971_PM_at,RBM15
232972_PM_at,C17orf72
232973_PM_at,DOCK1
232974_PM_at,
232975_PM_at,HCG18
232976_PM_at,SNORD116@
232977_PM_x_at,MYH14
232978_PM_at,
232979_PM_at,
232980_PM_at,LMBRD1
232981_PM_s_at,SYNRG
232982_PM_at,SYNRG
232983_PM_s_at,SERGEF
232984_PM_at,HYDIN
232985_PM_s_at,DPPA4
232986_PM_at,ZNF233
232987_PM_at,ARL17A /// ARL17B
232988_PM_at,KIAA0182
232989_PM_s_at,CCDC136
232990_PM_at,FAM104B
232991_PM_at,
232992_PM_at,C6orf64
232993_PM_at,
232994_PM_s_at,RGNEF
232995_PM_at,
232996_PM_at,CCDC120
232997_PM_at,
232998_PM_at,
232999_PM_at,
233000_PM_x_at,DPH3B
233001_PM_at,SAMD10
233002_PM_at,PPP4R4
233003_PM_at,
233004_PM_x_at,
233005_PM_at,ZNHIT6
233006_PM_at,Sep-04
233007_PM_at,
233008_PM_at,
233009_PM_at,
233010_PM_at,
233011_PM_at,ANXA1
233012_PM_at,
233013_PM_x_at,LOC220906
233014_PM_at,
233015_PM_at,MBNL1
233016_PM_at,
233017_PM_x_at,
233018_PM_at,TMEM134
233019_PM_at,CNOT7
233020_PM_at,
233021_PM_at,
233022_PM_at,TRPM3
233023_PM_at,
233024_PM_at,
233025_PM_at,PDZD2
233026_PM_s_at,PDZD2
233027_PM_at,
233028_PM_at,C10orf119
233029_PM_at,OBSCN
233030_PM_at,PNPLA3
233031_PM_at,ZEB2
233032_PM_x_at,
233033_PM_at,ZEB2
233034_PM_at,
233035_PM_at,
233036_PM_at,
233037_PM_at,
233038_PM_at,
233039_PM_at,
233040_PM_at,PLEKHA5
233041_PM_x_at,
233042_PM_at,
233043_PM_at,LOC221814
233044_PM_at,
233045_PM_at,LOC286126
233046_PM_at,
233047_PM_at,FRMD7
233048_PM_at,
233049_PM_x_at,STUB1
233050_PM_at,C6orf174
233051_PM_at,SLITRK2
233052_PM_at,DNAH8
233053_PM_at,
233054_PM_at,CNOT2
233055_PM_at,
233056_PM_x_at,DLGAP4
233057_PM_at,HSPB8
233058_PM_at,GPSM2
233059_PM_at,
233060_PM_at,ZMIZ1
233061_PM_at,FITM2
233062_PM_at,
233063_PM_s_at,
233064_PM_at,ZFR2
233065_PM_at,
233066_PM_at,
233067_PM_at,LOC100287017
233068_PM_at,
233069_PM_at,PPP4R1L
233070_PM_at,ZNF197
233071_PM_at,RSPH4A
233072_PM_at,NTNG2
233073_PM_at,
233074_PM_at,
233075_PM_at,HERC2P7
233076_PM_at,JAKMIP3
233077_PM_at,FLJ13439
233078_PM_at,API5
233079_PM_at,
233080_PM_s_at,PRPF40A
233081_PM_at,
233082_PM_at,ZNF630
233083_PM_at,MTHFD2L
233084_PM_s_at,SYCE1
233085_PM_s_at,OBFC2A
233086_PM_at,C20orf106 /// C20orf107
233087_PM_at,FBXL17
233088_PM_at,
233089_PM_at,QRSL1
233090_PM_at,
233091_PM_at,ATAD3B
233092_PM_s_at,LOC100271840
233093_PM_s_at,BIRC6
233094_PM_at,
233095_PM_at,
233096_PM_at,KIAA1109
233097_PM_x_at,
233098_PM_s_at,EPB41L4B
233099_PM_at,
233100_PM_at,EEPD1
233101_PM_at,MTMR9
233102_PM_at,
233103_PM_at,
233104_PM_at,PABPC1L
233105_PM_at,
233106_PM_at,C14orf82
233107_PM_at,
233108_PM_at,
233109_PM_at,COL12A1
233110_PM_s_at,BCL2L12
233111_PM_at,PTCSC
233112_PM_at,
233113_PM_at,
233114_PM_at,
233115_PM_at,
233116_PM_at,
233117_PM_at,
233118_PM_at,
233119_PM_at,PRR5L
233120_PM_at,
233121_PM_at,
233122_PM_at,KRTCAP2
233123_PM_at,SLC40A1
233124_PM_s_at,ECHDC1
233125_PM_at,
233126_PM_s_at,OLAH
233127_PM_at,
233128_PM_at,
233129_PM_at,
233130_PM_at,
233131_PM_at,CCDC147
233132_PM_at,LOC96610
233133_PM_at,
233134_PM_at,RPH3AL
233135_PM_at,
233136_PM_at,PABPC5
233137_PM_at,
233138_PM_at,C18orf1
233139_PM_at,
233140_PM_s_at,VIPAR
233141_PM_s_at,ST7L
233142_PM_at,
233143_PM_at,C20orf173
233144_PM_s_at,RASAL1
233145_PM_at,CSMD2
233146_PM_at,KNDC1
233147_PM_at,
233148_PM_at,PODN
233149_PM_at,
233150_PM_at,GALNTL5
233151_PM_s_at,TTTY7
233152_PM_x_at,
233153_PM_at,
233154_PM_at,
233155_PM_at,UPP2
233156_PM_at,RNASEH2B
233157_PM_x_at,CCDC114
233158_PM_at,KRT82
233159_PM_at,STARD13
233160_PM_at,DEFB129
233161_PM_at,
233162_PM_at,
233163_PM_at,LOC731157
233164_PM_x_at,RHBDD1
233165_PM_at,NCKIPSD
233166_PM_at,DEFB126
233167_PM_at,SELO
233168_PM_s_at,SELO
233169_PM_at,ZNF350
233170_PM_at,
233171_PM_at,GRIN3A
233172_PM_at,LOC100289292
233173_PM_x_at,GTF3C5
233174_PM_at,
233175_PM_at,ZNF460
233176_PM_at,
233177_PM_s_at,PNKD
233178_PM_at,TGIF2LY
233179_PM_x_at,SIRT6
233180_PM_at,
233181_PM_at,
233182_PM_x_at,ATXN3
233183_PM_at,SLC4A9
233184_PM_at,EPHA6
233185_PM_at,
233186_PM_s_at,BANP
233187_PM_s_at,
233188_PM_at,GALNTL4
233189_PM_at,
233190_PM_at,
233191_PM_at,RUFY2
233192_PM_s_at,RUFY2
233193_PM_x_at,INTS4
233194_PM_at,
233195_PM_at,DNAI1
233196_PM_at,
233197_PM_at,KLHL9
233198_PM_at,GOLGA2B
233200_PM_at,
233201_PM_at,
233202_PM_at,CNTNAP3
233203_PM_at,ROPN1
233204_PM_at,LOC728153
233205_PM_at,
233206_PM_at,SLC22A23
233207_PM_at,DISC1
233208_PM_x_at,CPSF2
233209_PM_at,LOC200609
233210_PM_at,FLJ12120
233211_PM_at,MTBP
233212_PM_at,
233213_PM_at,
233214_PM_at,
233215_PM_s_at,ZDHHC21
233216_PM_at,ZDHHC21
233217_PM_at,
233218_PM_at,
233219_PM_at,
233220_PM_at,GRIN3A
233221_PM_at,DEFB118
233222_PM_at,
233223_PM_at,
233224_PM_at,
233225_PM_at,
233226_PM_at,PTPN9
233227_PM_at,KIAA1109
233228_PM_at,
233229_PM_at,SCFD1
233230_PM_s_at,SLAIN2
233231_PM_at,MCCC2
233232_PM_at,RHBDL3
233233_PM_at,LOC100289610
233234_PM_at,KCTD16
233235_PM_x_at,
233236_PM_at,TSPAN16
233237_PM_at,
233238_PM_s_at,
233239_PM_at,
233240_PM_at,
233241_PM_at,PLK1S1
233242_PM_at,SCAND2
233243_PM_at,
233244_PM_at,
233245_PM_at,UHRF1BP1
233246_PM_at,
233247_PM_x_at,ZDHHC21
233248_PM_at,
233249_PM_at,
233250_PM_x_at,FOXRED2
233251_PM_at,STRBP
233252_PM_s_at,STRBP
233253_PM_at,
233254_PM_x_at,PTEN
233255_PM_s_at,BIVM
233256_PM_at,
233257_PM_at,
233258_PM_at,
233259_PM_at,CCDC48
233260_PM_at,
233261_PM_at,EBF1
233262_PM_at,
233263_PM_at,
233264_PM_at,
233265_PM_at,
233266_PM_at,
233267_PM_at,SELENBP1
233268_PM_s_at,CHURC1
233269_PM_at,
233270_PM_x_at,
233271_PM_at,
233272_PM_at,
233273_PM_at,
233274_PM_at,
233275_PM_at,
233276_PM_at,
233277_PM_at,DLEU7
233278_PM_at,MPRIP
233279_PM_at,
233280_PM_at,
233281_PM_at,
233282_PM_at,
233283_PM_at,
233284_PM_at,
233285_PM_at,
233286_PM_at,
233287_PM_at,SLC6A17
233288_PM_at,ATR
233289_PM_at,
233290_PM_at,
233291_PM_at,
233292_PM_s_at,ANKHD1 /// ANKHD1-EIF4EBP3
233293_PM_at,NPAS3
233294_PM_at,DENND2C
233295_PM_at,
233296_PM_x_at,
233297_PM_s_at,C13orf38
233298_PM_at,C13orf38
233299_PM_at,RIMS4
233300_PM_at,
233301_PM_at,OXCT2
233302_PM_at,
233303_PM_at,
233304_PM_at,NFIB
233305_PM_at,NECAB1
233306_PM_at,
233307_PM_x_at,
233308_PM_at,COPB1
233309_PM_at,
233310_PM_at,
233311_PM_at,LOC145845
233312_PM_at,ROPN1L
233313_PM_at,
233314_PM_at,PTEN
233315_PM_at,
233316_PM_at,
233317_PM_at,CD9
233318_PM_at,
233319_PM_x_at,
233320_PM_at,TCAM1P
233321_PM_x_at,LOC90834
233322_PM_at,CD9
233323_PM_at,
233324_PM_at,TRERF1
233325_PM_at,SLC35D2
233326_PM_at,CCDC39
233327_PM_at,UBE2CBP
233328_PM_x_at,SLC17A9
233329_PM_s_at,KRCC1
233330_PM_s_at,
233331_PM_at,
233332_PM_at,
233333_PM_x_at,AVIL
233334_PM_x_at,GIYD1 /// GIYD2 /// SULT1A3 /// SULT1A4
233335_PM_at,
233336_PM_at,
233337_PM_s_at,SEZ6L2
233338_PM_at,LOC729461
233339_PM_s_at,ARID1B
233340_PM_at,SPINK13
233341_PM_s_at,POLR1B
233342_PM_at,LOC100134040
233343_PM_at,DEFB127
233344_PM_x_at,KIAA1875
233345_PM_at,EFCAB6
233346_PM_at,
233348_PM_at,
233349_PM_at,TLK2
233350_PM_s_at,TEX264
233351_PM_at,
233352_PM_at,
233353_PM_at,FER1L5
233354_PM_at,
233355_PM_at,NCRNA00176
233356_PM_at,
233357_PM_at,TRIM67
233358_PM_at,
233359_PM_at,
233360_PM_at,UBE2I
233361_PM_at,ANKRD44
233362_PM_at,ZNF341
233363_PM_at,
233364_PM_s_at,
233365_PM_at,
233366_PM_at,FBXO4
233367_PM_at,
233368_PM_s_at,DNAJC27
233369_PM_at,
233370_PM_at,
233371_PM_at,ABCC13
233372_PM_at,
233373_PM_at,
233374_PM_at,
233375_PM_at,EFCAB2
233376_PM_at,
233377_PM_at,
233378_PM_at,
233379_PM_at,PRR5L
233380_PM_s_at,RUFY1
233381_PM_at,RUFY1
233382_PM_at,
233383_PM_at,
233384_PM_at,
233385_PM_x_at,RAB4B
233386_PM_at,
233387_PM_s_at,PCNT
233388_PM_at,
233389_PM_at,C20orf26
233390_PM_at,
233391_PM_at,CDH26
233392_PM_at,
233393_PM_at,
233394_PM_at,
233395_PM_at,
233396_PM_s_at,CSRP2BP
233397_PM_at,
233398_PM_at,
233399_PM_x_at,ZNF252
233400_PM_at,
233401_PM_at,
233402_PM_at,
233403_PM_x_at,TM6SF2
233404_PM_at,
233405_PM_at,
233406_PM_at,
233407_PM_at,
233408_PM_at,PREX2
233409_PM_at,RHBDL3
233410_PM_at,
233411_PM_at,
233412_PM_x_at,
233413_PM_at,
233414_PM_at,MPRIP
233415_PM_at,
233416_PM_at,
233417_PM_at,
233418_PM_at,LOC91450
233419_PM_at,
233420_PM_at,
233421_PM_s_at,NUP133
233422_PM_at,
233423_PM_at,KIAA1609
233424_PM_at,
233425_PM_at,
233426_PM_at,
233427_PM_x_at,
233428_PM_at,
233429_PM_at,SPEF2
233430_PM_at,TBC1D22B
233431_PM_x_at,
233432_PM_at,LOC646982
233433_PM_at,
233434_PM_at,
233435_PM_at,
233436_PM_at,MTBP
233437_PM_at,GABRA4
233438_PM_at,C6orf162
233439_PM_at,LETM1
233440_PM_at,
233441_PM_at,ONECUT2
233442_PM_at,
233443_PM_at,PSMG4
233444_PM_at,
233445_PM_at,
233446_PM_at,ONECUT2
233447_PM_at,PSMG4
233448_PM_s_at,
233449_PM_at,
233450_PM_at,
233451_PM_at,C20orf54
233452_PM_at,LOC100288313
233453_PM_at,
233454_PM_at,POLN
233455_PM_at,
233456_PM_at,
233457_PM_at,
233458_PM_at,POLR3E
233459_PM_at,POLR3E
233460_PM_at,
233461_PM_x_at,ZNF226
233462_PM_at,TBC1D28
233463_PM_at,RASSF6
233464_PM_at,BCL2L14
233465_PM_at,
233466_PM_at,
233467_PM_s_at,TSPAN32
233468_PM_at,
233469_PM_at,psiTPTE22
233470_PM_at,PTPN5
233471_PM_at,PTPN5
233472_PM_at,TCP11L1
233473_PM_x_at,
233474_PM_at,LOC284240
233475_PM_at,
233476_PM_at,
233477_PM_at,KLK15
233478_PM_at,
233479_PM_at,
233480_PM_at,TMEM43
233481_PM_at,
233482_PM_at,
233483_PM_at,TBC1D27
233484_PM_at,
233485_PM_at,
233486_PM_at,
233487_PM_s_at,LRRC8A
233488_PM_at,RNASE7
233489_PM_at,TMEM43
233490_PM_at,DCTN4
233491_PM_at,LOC100268168
233492_PM_s_at,LOC728377 /// OR2A4 /// OR2A7
233493_PM_at,OR2A4
233494_PM_at,ERBB4
233495_PM_at,EXOSC3
233496_PM_s_at,CFL2
233497_PM_at,
233498_PM_at,ERBB4
233499_PM_at,LRRC7
233500_PM_x_at,CLEC2D
233501_PM_at,
233502_PM_at,
233503_PM_at,C13orf38
233504_PM_at,C9orf84
233505_PM_at,
233506_PM_at,
233507_PM_at,
233508_PM_at,MAP3K13
233509_PM_at,HERC4
233510_PM_s_at,PARVG
233511_PM_at,
233512_PM_at,LOC100287216
233513_PM_at,
233514_PM_x_at,TEX11
233515_PM_at,
233516_PM_s_at,SPAG17
233517_PM_s_at,HIF3A
233518_PM_at,
233519_PM_at,
233520_PM_s_at,CMYA5
233521_PM_at,
233522_PM_at,
233523_PM_at,C20orf186
233524_PM_at,C9orf44
233525_PM_s_at,C9orf44
233526_PM_at,
233527_PM_at,LOC100129069
233528_PM_s_at,GATSL3 /// TBC1D10A
233529_PM_at,
233530_PM_at,
233531_PM_at,SLC46A1
233532_PM_x_at,IFT52
233533_PM_at,KRTAP1-5
233534_PM_at,KRTAP3-2
233535_PM_at,ATP13A4
233536_PM_at,ASXL3
233537_PM_at,KRTAP3-1
233538_PM_s_at,CYBB
233539_PM_at,NAPEPLD
233540_PM_s_at,CDK5RAP2
233541_PM_at,LOC644714
233542_PM_at,
233543_PM_s_at,FAM175A
233544_PM_at,GNL1
233545_PM_at,INPP5D
233546_PM_at,
233547_PM_x_at,PDE1A
233548_PM_at,
233549_PM_at,PDE1A
233550_PM_s_at,SLC4A11
233551_PM_at,LOC642776
233552_PM_at,
233553_PM_at,
233554_PM_at,
233555_PM_s_at,SULF2
233556_PM_at,CRYBB2P1
233557_PM_s_at,MON1B
233558_PM_s_at,C4orf41
233559_PM_s_at,WDFY1
233560_PM_x_at,MCM8
233561_PM_at,
233562_PM_at,LOC84856
233563_PM_s_at,CPSF3L
233564_PM_s_at,CDADC1
233565_PM_s_at,SDCBP2
233566_PM_at,LOC84856
233567_PM_at,
233568_PM_x_at,CWF19L1
233569_PM_at,COPG2
233570_PM_at,
233571_PM_x_at,PPDPF
233572_PM_s_at,BCORL1
233573_PM_s_at,WDR6
233574_PM_at,BCORL1
233575_PM_s_at,TLE4
233576_PM_at,HMGCLL1
233577_PM_at,
233578_PM_at,C1orf101
233579_PM_at,
233580_PM_at,
233581_PM_at,
233582_PM_at,LOC115110
233583_PM_at,
233584_PM_at,C20orf62
233585_PM_at,SDK2
233586_PM_s_at,KLK12
233587_PM_s_at,SIPA1L2
233588_PM_x_at,PFDN6
233589_PM_x_at,C9orf167
233590_PM_at,
233591_PM_at,
233592_PM_at,ANKRD18A /// ANKRD18B
233593_PM_at,
233594_PM_at,
233595_PM_at,USP34
233596_PM_at,
233597_PM_at,PNPLA5
233598_PM_at,C20orf187
233599_PM_at,LOC728061
233600_PM_at,EFCAB6
233601_PM_at,
233602_PM_at,
233603_PM_at,
233604_PM_at,FLJ22763
233605_PM_x_at,HNRNPM
233606_PM_at,
233607_PM_at,
233608_PM_at,
233609_PM_at,PTPRK
233610_PM_at,LOC645355
233611_PM_at,
233612_PM_at,
233613_PM_x_at,REXO2
233614_PM_at,
233615_PM_at,CGA
233616_PM_at,
233617_PM_at,TSPYL3
233618_PM_at,
233619_PM_at,
233620_PM_at,ARHGEF12
233621_PM_s_at,ARHGEF12
233622_PM_x_at,
233623_PM_at,
233624_PM_at,
233625_PM_x_at,CPSF3L
233626_PM_at,
233627_PM_at,
233628_PM_at,
233629_PM_at,
233630_PM_at,CDS2
233631_PM_x_at,KRTAP9-2
233632_PM_s_at,XRN1
233633_PM_at,TBL1XR1
233634_PM_at,MARVELD3
233635_PM_at,
233636_PM_at,MIR17HG
233637_PM_at,DCAF8
233638_PM_s_at,POMGNT1
233639_PM_at,POMGNT1
233640_PM_x_at,KRTAP9-2 /// KRTAP9-3 /// KRTAP9-4 /// KRTAP9-8 /// KRTAP9L1 /// KRTAP9L2
233641_PM_s_at,FAM167A
233642_PM_s_at,HEATR5B
233643_PM_at,FAM90A1 /// FAM90A23 /// FAM90A7 /// LOC100287045
233644_PM_at,KATNAL2
233645_PM_s_at,C1RL
233646_PM_at,
233647_PM_s_at,CDADC1
233648_PM_at,
233649_PM_at,KATNAL2
233650_PM_at,CEP63
233651_PM_s_at,MPND
233652_PM_at,
233653_PM_at,
233654_PM_at,PIGG
233655_PM_s_at,HAUS6
233656_PM_s_at,VPS54
233657_PM_at,OPN5
233658_PM_at,
233659_PM_at,
233660_PM_at,EHD4
233661_PM_at,
233662_PM_at,CDH26
233663_PM_s_at,CDH26
233664_PM_at,
233665_PM_x_at,MTO1
233666_PM_at,TMEM106B
233667_PM_at,
233668_PM_at,
233669_PM_s_at,TRIM54
233670_PM_at,
233671_PM_at,
233672_PM_s_at,
233673_PM_at,
233674_PM_at,
233675_PM_s_at,LOC374491
233676_PM_at,
233677_PM_at,
233678_PM_at,
233679_PM_at,TAB1
233680_PM_at,
233681_PM_at,KRTAP3-3
233682_PM_at,
233683_PM_at,
233684_PM_at,
233685_PM_at,
233686_PM_at,ASXL3
233687_PM_s_at,KLK8 /// KLK9
233688_PM_at,KCNIP3
233689_PM_at,
233690_PM_at,
233691_PM_at,
233692_PM_at,
233693_PM_at,C1orf201
233694_PM_at,HSPA1L
233695_PM_s_at,CECR2
233696_PM_at,
233697_PM_at,
233698_PM_at,
233699_PM_at,
233700_PM_at,
233701_PM_at,
233702_PM_x_at,
233703_PM_x_at,
233704_PM_at,
233705_PM_at,
233706_PM_at,
233707_PM_at,
233708_PM_at,
233709_PM_at,
233710_PM_at,
233711_PM_at,
233712_PM_at,ZNF44
233713_PM_at,
233714_PM_at,
233715_PM_at,
233716_PM_at,
233717_PM_x_at,
233718_PM_at,LOC728543
233719_PM_s_at,TASP1
233720_PM_at,SORBS2
233721_PM_x_at,
233722_PM_at,
233723_PM_at,
233724_PM_at,ARNT
233725_PM_at,
233726_PM_at,
233727_PM_at,
233728_PM_at,
233729_PM_at,
233730_PM_at,FAM135A
233731_PM_at,
233732_PM_at,LOC401320
233733_PM_at,
233734_PM_s_at,OSBPL5
233735_PM_at,
233736_PM_at,OR51J1
233737_PM_s_at,LOC284561
233738_PM_at,
233739_PM_at,
233740_PM_at,
233741_PM_at,FTCD
233742_PM_at,C16orf68
233743_PM_x_at,S1PR5
233744_PM_at,
233745_PM_at,
233746_PM_x_at,C15orf63 /// SERF2
233747_PM_at,
233748_PM_x_at,PRKAG2
233749_PM_at,
233750_PM_s_at,C1orf25
233751_PM_at,ZFHX3
233752_PM_s_at,ZFHX3
233753_PM_at,SFRS15
233754_PM_x_at,ZNF71
233755_PM_at,
233756_PM_at,
233757_PM_x_at,
233759_PM_s_at,SMEK2
233760_PM_at,UTP11L
233761_PM_at,
233762_PM_at,
233763_PM_at,LYRM2
233764_PM_s_at,LARP1B
233765_PM_at,
233766_PM_at,SOBP
233767_PM_at,HHLA1
233768_PM_at,
233769_PM_at,
233770_PM_at,
233771_PM_at,
233772_PM_at,
233773_PM_at,
233774_PM_at,
233775_PM_x_at,LOC100289333
233776_PM_at,PTPRA
233777_PM_at,
233778_PM_at,
233779_PM_x_at,
233780_PM_at,RIF1
233781_PM_s_at,RIF1
233782_PM_at,DCAF7
233783_PM_at,
233784_PM_at,
233785_PM_at,ADAMTS9
233786_PM_at,
233787_PM_at,C6orf163
233788_PM_at,
233789_PM_at,
233790_PM_at,
233791_PM_at,
233792_PM_at,
233793_PM_at,
233794_PM_at,
233795_PM_at,ODF3
233796_PM_at,
233797_PM_s_at,CST11
233798_PM_at,
233799_PM_at,
233800_PM_at,
233801_PM_s_at,SEMA6D
233802_PM_at,
233803_PM_s_at,MYBBP1A
233804_PM_at,LOC440131
233805_PM_at,
233806_PM_at,
233807_PM_at,
233808_PM_at,
233809_PM_at,C15orf63
233810_PM_x_at,
233811_PM_at,RIN2
233812_PM_at,NCRNA00028
233813_PM_at,PPP1R16B
233814_PM_at,EFNA5
233815_PM_at,NAALAD2
233816_PM_at,
233817_PM_at,
233818_PM_at,RNF160
233819_PM_s_at,RNF160
233820_PM_at,
233821_PM_at,
233822_PM_x_at,
233823_PM_at,FAM184B
233824_PM_at,
233825_PM_s_at,CD99L2
233826_PM_at,
233827_PM_s_at,SUPT16H
233828_PM_at,
233829_PM_at,C20orf118
233830_PM_at,LOC90246
233831_PM_at,LOC100289465 /// LOC100291666
233832_PM_at,
233833_PM_at,
233834_PM_at,
233835_PM_at,LOC90246
233836_PM_at,TNRC6A
233837_PM_at,GGT1
233838_PM_at,
233839_PM_at,EFCAB6
233840_PM_at,LOC100130950
233841_PM_s_at,SUDS3
233842_PM_x_at,C20orf43
233843_PM_at,ZBTB12
233844_PM_at,CD99L2
233845_PM_at,
233846_PM_at,CCDC85A
233847_PM_x_at,
233848_PM_x_at,ZNF221
233849_PM_s_at,ARHGAP5
233850_PM_s_at,EBF4
233851_PM_s_at,TOR3A
233852_PM_at,POLH
233853_PM_at,
233854_PM_x_at,KLK4
233855_PM_at,C17orf87
233856_PM_at,
233857_PM_s_at,ASB2
233858_PM_at,
233859_PM_at,C14orf145
233860_PM_s_at,OBP2A /// OBP2B
233861_PM_at,
233862_PM_at,
233863_PM_at,CASZ1
233864_PM_s_at,VPS35
233865_PM_at,NPAS3
233866_PM_at,KLHL5
233867_PM_at,
233868_PM_x_at,ADAM33
233869_PM_x_at,
233870_PM_at,NAV1
233871_PM_at,
233872_PM_x_at,ARHGAP5
233873_PM_x_at,MTPAP
233874_PM_at,SLAIN2
233875_PM_at,
233876_PM_at,
233877_PM_at,
233878_PM_s_at,XRN2
233879_PM_at,LOC374491
233880_PM_at,RNF213
233881_PM_s_at,TOLLIP
233882_PM_s_at,SEMA6D
233883_PM_at,
233884_PM_at,HIVEP3
233885_PM_at,ARHGAP33
233886_PM_at,
233887_PM_at,GPR126
233888_PM_s_at,SRGAP1
233889_PM_at,TBX18
233890_PM_at,
233891_PM_at,LOC100133790
233892_PM_at,GRIN3B
233893_PM_s_at,KIAA1530
233894_PM_x_at,EMID2
233895_PM_at,ANKRD24
233896_PM_s_at,PAPLN
233897_PM_at,FEZF2
233898_PM_s_at,FGFR1OP2
233899_PM_x_at,ZBTB10
233900_PM_at,
233901_PM_at,
233902_PM_at,GUCA1C
233903_PM_s_at,SGEF
233904_PM_at,
233905_PM_at,SUN5
233906_PM_at,
233907_PM_s_at,
233908_PM_x_at,
233909_PM_at,
233910_PM_at,TMEFF2
233911_PM_s_at,PPM1H
233912_PM_x_at,
233913_PM_at,WFDC10A
233914_PM_s_at,SBF2
233915_PM_at,C5orf36
233916_PM_at,KIAA1486
233917_PM_s_at,MOV10
233918_PM_at,DCDC2B
233919_PM_s_at,HABP4
233920_PM_at,
233921_PM_s_at,
233922_PM_at,
233923_PM_at,FLJ32810
233924_PM_s_at,EXOC6
233925_PM_at,
233926_PM_at,
233927_PM_at,
233928_PM_at,
233929_PM_x_at,WASH3P
233930_PM_at,DMRT3
233931_PM_at,
233932_PM_at,
233933_PM_s_at,OTUD5
233934_PM_at,LOC349160
233935_PM_at,
233936_PM_s_at,GGNBP2
233937_PM_at,GGNBP2
233938_PM_at,C11orf86
233939_PM_at,REXO1
233940_PM_at,
233941_PM_at,C14orf166B
233942_PM_at,LOC613126
233943_PM_x_at,PLEKHA8
233944_PM_at,
233945_PM_at,UGGT2
233946_PM_at,SMU1
233947_PM_s_at,LOC255480
233948_PM_at,LOC255480
233949_PM_s_at,MYH7B
233950_PM_at,CADPS
233951_PM_at,
233952_PM_s_at,ZNF295
233953_PM_at,GUCA1C
233954_PM_at,HIATL1
233955_PM_x_at,CXXC5
233956_PM_at,
233957_PM_at,
233958_PM_at,
233959_PM_at,LOC221442
233960_PM_s_at,LOC115110
233961_PM_at,
233962_PM_at,
233963_PM_at,H2BFXP
233964_PM_at,
233965_PM_at,LOC255480
233966_PM_at,
233967_PM_at,
233968_PM_at,CST11
233969_PM_at,IGL@
233970_PM_s_at,TRMT6
233971_PM_at,FAM166A
233972_PM_s_at,FEZF2
233973_PM_at,LYZL1 /// LYZL2
233974_PM_s_at,FAM129B
233975_PM_at,PRNT
233976_PM_at,
233977_PM_at,GREB1L
233978_PM_at,PTPRE
233979_PM_s_at,ESPN
233980_PM_s_at,VWF
233981_PM_at,
233982_PM_x_at,STYXL1
233983_PM_at,TGM6
233984_PM_at,
233985_PM_x_at,PPP1R9A
233986_PM_s_at,PLEKHG2
233987_PM_at,TFAP2D
233988_PM_x_at,SCUBE1
233989_PM_at,
233990_PM_at,C19orf61
233991_PM_at,
233992_PM_x_at,ZNF445
233993_PM_at,LOC100133790
233994_PM_at,
233995_PM_at,
233996_PM_x_at,EYS
233997_PM_at,LOC100287166
233998_PM_x_at,
233999_PM_s_at,TTC26
234000_PM_s_at,PTPLAD1
234001_PM_s_at,ARFGAP1
234002_PM_at,C20orf135
234003_PM_at,ENOX2
234004_PM_at,TTC28
234005_PM_x_at,STK36
234006_PM_s_at,C1orf91
234007_PM_at,DEFB121
234008_PM_s_at,CES3
234009_PM_at,
234010_PM_at,
234011_PM_at,
234012_PM_at,
234013_PM_at,TRD@
234014_PM_at,NPAS3
234015_PM_at,
234016_PM_at,LOC90499
234017_PM_at,LOC91948
234018_PM_s_at,SEL1L2
234019_PM_at,
234020_PM_x_at,
234021_PM_at,EML2
234022_PM_at,
234023_PM_s_at,CENPJ
234024_PM_at,CBLN4
234025_PM_at,LOC100129890
234026_PM_at,EML2
234027_PM_at,CCDC129
234028_PM_at,
234029_PM_at,PCDHGB8P
234030_PM_at,
234031_PM_at,C20orf112
234032_PM_at,
234033_PM_at,
234034_PM_at,
234035_PM_at,HNRNPM
234036_PM_x_at,
234037_PM_s_at,
234038_PM_at,
234039_PM_at,TANC1
234040_PM_at,HELLS
234041_PM_at,
234042_PM_at,TAS2R45
234043_PM_at,
234044_PM_at,
234045_PM_x_at,BHLHE23
234046_PM_at,
234047_PM_at,
234048_PM_s_at,KIAA1632
234049_PM_at,FLJ10661
234050_PM_at,TAGAP
234051_PM_at,
234052_PM_at,
234053_PM_at,
234054_PM_at,LOC143188
234055_PM_s_at,GZF1
234056_PM_at,
234057_PM_at,
234058_PM_at,
234059_PM_at,
234060_PM_at,
234061_PM_at,
234062_PM_at,
234063_PM_at,
234064_PM_at,
234065_PM_at,
234066_PM_at,IL1RL1
234067_PM_at,
234068_PM_s_at,AP2A1
234069_PM_at,
234070_PM_at,
234071_PM_at,DEPDC6
234072_PM_at,SEMA4A
234073_PM_at,SDK2
234074_PM_at,
234075_PM_at,
234076_PM_at,
234077_PM_at,
234078_PM_at,
234079_PM_at,
234080_PM_at,
234081_PM_at,
